date,region,product,units,price,revenue,marketing_spend,churn_rate
2024-08-04,Europe,Book,6,26.81,160.85,218.18,0.132
2024-08-04,Europe,Laptop,51,41.19,2100.8,268.53,0.083
2024-08-04,APAC,Blender,22,24.01,528.32,86.3,0.116
2024-08-04,APAC,Camera,32,93.7,2998.31,182.09,0.077
2024-08-04,LATAM,Camera,8,118.06,944.47,347.03,0.083
2024-08-04,LATAM,Book,36,134.86,4854.88,87.82,0.082
2024-08-04,LATAM,Smartwatch,21,17.08,358.61,186.74,0.097
2024-08-04,LATAM,Laptop,18,27.4,493.2,227.47,0.112
2024-08-05,North America,Shoes,31,94.3,2923.3,217.79,0.08
2024-08-05,North America,Book,55,44.09,2424.86,136.32,0.059
2024-08-05,North America,Laptop,28,90.9,2545.19,192.31,0.069
2024-08-05,Europe,Laptop,11,114.7,1261.68,346.29,0.075
2024-08-05,Europe,Camera,37,30.22,1118.22,241.35,0.033
2024-08-05,Europe,Smartwatch,21,98.17,2061.63,396.03,0.121
2024-08-05,APAC,Laptop,18,58.47,1052.42,318.0,0.111
2024-08-05,APAC,Headphones,29,51.35,1489.01,380.87,0.031
2024-08-05,LATAM,Headphones,52,75.8,3941.39,267.42,0.143
2024-08-05,LATAM,Blender,26,36.32,944.33,239.67,0.053
2024-08-05,LATAM,Book,40,132.81,5312.54,266.16,0.107
2024-08-05,LATAM,Laptop,19,142.21,2702.08,372.12,0.053
2024-08-06,North America,Smartwatch,10,112.97,1129.69,99.62,0.113
2024-08-06,North America,Book,18,120.41,2167.32,336.46,0.137
2024-08-06,North America,Shoes,52,12.89,670.23,135.16,0.081
2024-08-06,Europe,Headphones,43,103.88,4466.74,249.03,0.134
2024-08-06,Europe,Blender,30,25.9,777.14,205.16,0.084
2024-08-06,Europe,Smartwatch,50,89.14,4457.11,82.09,0.14
2024-08-06,Europe,Book,24,33.89,813.38,270.45,0.118
2024-08-06,APAC,Book,37,124.32,4599.85,216.97,0.032
2024-08-06,APAC,Shoes,42,142.47,5983.62,387.05,0.074
2024-08-06,APAC,Smartwatch,13,115.11,1496.49,99.19,0.081
2024-08-06,LATAM,Blender,8,120.76,966.07,209.93,0.089
2024-08-06,LATAM,Laptop,40,59.4,2375.83,110.63,0.08
2024-08-06,LATAM,Book,14,118.66,1661.19,296.7,0.129
2024-08-06,LATAM,Camera,7,74.09,518.65,336.01,0.117
2024-08-07,North America,Headphones,21,122.81,2578.91,63.79,0.117
2024-08-07,North America,Blender,8,67.81,542.47,93.46,0.091
2024-08-07,North America,Shoes,41,128.54,5270.12,362.61,0.061
2024-08-07,North America,Book,11,18.77,206.52,142.56,0.053
2024-08-07,Europe,Shoes,26,57.41,1492.58,72.26,0.128
2024-08-07,Europe,Blender,39,88.56,3454.02,254.96,0.092
2024-08-07,APAC,Blender,38,50.44,1916.77,54.79,0.082
2024-08-07,APAC,Book,45,115.91,5215.8,164.14,0.072
2024-08-07,LATAM,Book,6,110.58,663.51,272.42,0.052
2024-08-07,LATAM,Camera,6,59.26,355.56,135.21,0.087
2024-08-08,North America,Book,58,111.44,6463.48,323.63,0.075
2024-08-08,North America,Smartwatch,20,117.92,2358.46,98.88,0.057
2024-08-08,North America,Camera,6,112.61,675.64,345.66,0.129
2024-08-08,North America,Headphones,53,73.79,3910.85,280.21,0.05
2024-08-08,Europe,Smartwatch,48,14.55,698.53,167.02,0.104
2024-08-08,Europe,Blender,35,35.69,1249.32,249.41,0.143
2024-08-08,Europe,Camera,46,53.08,2441.73,71.43,0.094
2024-08-08,APAC,Blender,32,22.88,732.12,246.69,0.098
2024-08-08,APAC,Headphones,57,139.11,7929.17,227.18,0.148
2024-08-08,APAC,Book,9,103.8,934.22,296.22,0.084
2024-08-08,LATAM,Book,14,27.18,380.46,395.17,0.118
2024-08-08,LATAM,Shoes,17,42.52,722.92,116.69,0.126
2024-08-09,North America,Camera,13,41.53,539.83,336.9,0.063
2024-08-09,North America,Blender,34,134.36,4568.4,328.48,0.12
2024-08-09,North America,Shoes,17,96.84,1646.32,202.97,0.058
2024-08-09,Europe,Blender,11,122.31,1345.44,120.34,0.05
2024-08-09,Europe,Laptop,39,63.42,2473.27,309.26,0.041
2024-08-09,Europe,Book,6,107.35,644.09,383.5,0.032
2024-08-09,APAC,Laptop,32,59.52,1904.54,219.49,0.122
2024-08-09,APAC,Headphones,46,65.33,3005.24,154.57,0.134
2024-08-09,LATAM,Laptop,7,59.17,414.2,331.6,0.103
2024-08-09,LATAM,Shoes,15,18.43,276.38,256.65,0.137
2024-08-09,LATAM,Smartwatch,6,149.26,895.54,152.19,0.043
2024-08-10,North America,Shoes,44,21.74,956.56,367.96,0.044
2024-08-10,North America,Camera,47,10.76,505.9,355.29,0.031
2024-08-10,Europe,Shoes,26,142.81,3713.06,331.7,0.117
2024-08-10,Europe,Book,58,128.09,7429.4,368.11,0.061
2024-08-10,Europe,Headphones,27,11.16,301.26,170.49,0.079
2024-08-10,APAC,Smartwatch,58,142.32,8254.28,329.71,0.073
2024-08-10,APAC,Blender,33,84.02,2772.64,285.82,0.106
2024-08-10,LATAM,Laptop,37,102.07,3776.62,198.28,0.062
2024-08-10,LATAM,Blender,53,147.63,7824.27,225.03,0.085
2024-08-11,North America,Headphones,47,32.53,1528.84,248.06,0.047
2024-08-11,North America,Shoes,28,54.38,1522.75,87.2,0.141
2024-08-11,Europe,Shoes,59,90.81,5358.08,58.99,0.106
2024-08-11,Europe,Laptop,17,43.53,740.05,353.15,0.084
2024-08-11,Europe,Book,21,41.59,873.35,341.97,0.07
2024-08-11,Europe,Headphones,36,39.61,1426.03,267.62,0.082
2024-08-11,APAC,Camera,22,138.3,3042.59,303.86,0.071
2024-08-11,APAC,Smartwatch,49,92.8,4547.04,138.94,0.141
2024-08-11,APAC,Book,24,147.35,3536.41,118.52,0.147
2024-08-11,LATAM,Blender,22,78.64,1730.15,160.53,0.107
2024-08-11,LATAM,Headphones,12,136.54,1638.44,178.22,0.059
2024-08-11,LATAM,Book,27,90.46,2442.46,394.51,0.046
2024-08-12,North America,Shoes,22,36.79,809.47,253.24,0.066
2024-08-12,North America,Book,43,43.11,1853.88,326.28,0.079
2024-08-12,North America,Headphones,18,122.82,2210.73,240.25,0.061
2024-08-12,North America,Camera,18,107.34,1932.18,226.48,0.085
2024-08-12,Europe,Shoes,14,29.1,407.4,162.29,0.104
2024-08-12,Europe,Smartwatch,55,46.75,2571.06,94.09,0.077
2024-08-12,Europe,Laptop,59,124.3,7333.78,65.71,0.032
2024-08-12,Europe,Camera,28,61.45,1720.52,308.87,0.069
2024-08-12,APAC,Camera,29,30.54,885.65,108.05,0.143
2024-08-12,APAC,Book,29,78.26,2269.57,213.0,0.115
2024-08-12,LATAM,Shoes,9,95.82,862.37,214.96,0.124
2024-08-12,LATAM,Headphones,52,20.39,1060.26,170.58,0.055
2024-08-12,LATAM,Book,27,89.5,2416.49,204.58,0.09
2024-08-12,LATAM,Laptop,32,17.76,568.32,100.01,0.15
2024-08-13,North America,Smartwatch,28,107.14,2999.95,272.23,0.078
2024-08-13,North America,Book,38,13.81,524.71,175.59,0.105
2024-08-13,Europe,Shoes,55,78.23,4302.59,223.52,0.05
2024-08-13,Europe,Laptop,25,109.33,2733.36,140.47,0.09
2024-08-13,Europe,Camera,22,52.96,1165.16,303.12,0.049
2024-08-13,APAC,Camera,6,113.47,680.83,179.25,0.106
2024-08-13,APAC,Shoes,39,84.78,3306.37,380.31,0.077
2024-08-13,LATAM,Headphones,11,148.95,1638.45,133.23,0.073
2024-08-13,LATAM,Blender,58,45.57,2643.06,260.94,0.132
2024-08-13,LATAM,Laptop,51,147.16,7505.07,251.52,0.064
2024-08-14,North America,Shoes,17,128.36,2182.05,224.43,0.065
2024-08-14,North America,Headphones,32,147.26,4712.21,355.28,0.107
2024-08-14,North America,Blender,36,42.5,1529.88,269.34,0.098
2024-08-14,North America,Laptop,54,13.55,731.65,381.78,0.12
2024-08-14,Europe,Camera,26,116.27,3023.14,358.28,0.096
2024-08-14,Europe,Headphones,57,45.2,2576.14,312.85,0.056
2024-08-14,Europe,Smartwatch,35,130.52,4568.23,222.48,0.15
2024-08-14,Europe,Shoes,15,99.9,1498.47,106.7,0.069
2024-08-14,APAC,Blender,22,75.15,1653.38,200.77,0.136
2024-08-14,APAC,Book,13,140.28,1823.68,155.81,0.065
2024-08-14,LATAM,Shoes,44,67.6,2974.3,365.54,0.089
2024-08-14,LATAM,Blender,24,149.63,3591.07,270.34,0.039
2024-08-14,LATAM,Book,47,129.57,6089.72,110.87,0.089
2024-08-15,North America,Book,50,77.46,3872.97,98.83,0.044
2024-08-15,North America,Shoes,46,23.22,1067.91,120.17,0.112
2024-08-15,Europe,Blender,39,139.86,5454.68,343.08,0.137
2024-08-15,Europe,Shoes,5,88.15,440.74,150.9,0.117
2024-08-15,Europe,Smartwatch,30,48.72,1461.73,88.84,0.059
2024-08-15,Europe,Headphones,45,73.05,3287.08,237.67,0.143
2024-08-15,APAC,Camera,35,145.49,5092.1,50.37,0.138
2024-08-15,APAC,Blender,20,86.18,1723.63,374.52,0.097
2024-08-15,APAC,Book,16,100.76,1612.14,347.34,0.1
2024-08-15,APAC,Shoes,53,75.33,3992.68,179.97,0.04
2024-08-15,LATAM,Book,47,108.04,5077.77,150.33,0.087
2024-08-15,LATAM,Laptop,38,56.86,2160.84,201.72,0.131
2024-08-15,LATAM,Smartwatch,25,31.29,782.18,379.91,0.033
2024-08-16,North America,Book,14,71.97,1007.62,153.02,0.05
2024-08-16,North America,Headphones,14,71.75,1004.57,124.8,0.128
2024-08-16,North America,Shoes,10,43.11,431.08,63.05,0.139
2024-08-16,North America,Laptop,23,76.07,1749.54,193.08,0.072
2024-08-16,Europe,Book,18,39.51,711.26,111.79,0.09
2024-08-16,Europe,Shoes,43,10.52,452.18,261.05,0.091
2024-08-16,Europe,Blender,31,12.25,379.63,338.43,0.129
2024-08-16,APAC,Smartwatch,17,145.35,2470.89,284.93,0.146
2024-08-16,APAC,Shoes,9,83.53,751.77,343.83,0.116
2024-08-16,APAC,Book,8,116.13,929.04,338.79,0.062
2024-08-16,LATAM,Headphones,8,99.99,799.88,88.67,0.12
2024-08-16,LATAM,Camera,33,107.53,3548.44,193.52,0.112
2024-08-16,LATAM,Laptop,36,130.51,4698.25,53.35,0.11
2024-08-16,LATAM,Smartwatch,54,86.57,4674.71,179.47,0.055
2024-08-17,North America,Smartwatch,52,134.56,6996.89,306.07,0.058
2024-08-17,North America,Laptop,21,132.47,2781.8,164.31,0.141
2024-08-17,North America,Camera,22,61.39,1350.65,144.17,0.149
2024-08-17,Europe,Laptop,12,63.29,759.48,195.38,0.05
2024-08-17,Europe,Smartwatch,16,98.12,1570.0,296.82,0.136
2024-08-17,Europe,Camera,23,23.62,543.28,210.08,0.099
2024-08-17,APAC,Laptop,26,85.08,2212.1,182.85,0.045
2024-08-17,APAC,Book,10,103.11,1031.13,177.65,0.112
2024-08-17,LATAM,Blender,28,123.59,3460.61,206.95,0.081
2024-08-17,LATAM,Shoes,38,101.33,3850.36,193.75,0.103
2024-08-17,LATAM,Camera,46,74.98,3449.25,103.18,0.131
2024-08-18,North America,Blender,19,122.16,2321.02,104.58,0.129
2024-08-18,North America,Headphones,9,109.52,985.71,91.02,0.055
2024-08-18,North America,Camera,10,112.31,1123.14,151.66,0.038
2024-08-18,North America,Laptop,47,124.35,5844.3,302.36,0.042
2024-08-18,Europe,Laptop,40,109.08,4363.04,211.33,0.047
2024-08-18,Europe,Book,48,10.33,495.81,277.97,0.105
2024-08-18,APAC,Book,50,132.91,6645.29,387.27,0.078
2024-08-18,APAC,Laptop,11,41.41,455.5,291.93,0.112
2024-08-18,APAC,Shoes,22,93.02,2046.43,74.4,0.049
2024-08-18,APAC,Smartwatch,59,22.31,1316.03,52.62,0.083
2024-08-18,LATAM,Headphones,29,76.18,2209.11,337.07,0.114
2024-08-18,LATAM,Camera,36,98.11,3532.05,193.67,0.055
2024-08-18,LATAM,Blender,12,116.92,1403.08,281.93,0.067
2024-08-18,LATAM,Shoes,50,20.63,1031.25,362.47,0.101
2024-08-19,North America,Book,51,114.95,5862.39,187.28,0.048
2024-08-19,North America,Laptop,32,80.59,2578.75,254.29,0.045
2024-08-19,North America,Smartwatch,31,53.87,1670.08,329.21,0.091
2024-08-19,North America,Blender,16,102.12,1633.85,173.38,0.127
2024-08-19,Europe,Shoes,37,128.72,4762.82,320.38,0.128
2024-08-19,Europe,Camera,14,64.77,906.85,376.66,0.127
2024-08-19,Europe,Book,25,123.85,3096.2,248.54,0.067
2024-08-19,Europe,Headphones,44,127.61,5615.0,129.27,0.102
2024-08-19,APAC,Blender,51,27.98,1427.19,371.22,0.031
2024-08-19,APAC,Smartwatch,38,98.04,3725.55,333.4,0.046
2024-08-19,APAC,Headphones,41,56.93,2334.19,340.15,0.111
2024-08-19,APAC,Laptop,48,33.96,1630.17,224.09,0.116
2024-08-19,LATAM,Camera,41,81.35,3335.33,370.87,0.117
2024-08-19,LATAM,Headphones,18,121.15,2180.71,264.26,0.111
2024-08-20,North America,Laptop,20,116.52,2330.47,326.11,0.148
2024-08-20,North America,Smartwatch,38,38.05,1445.72,388.03,0.111
2024-08-20,North America,Camera,11,20.0,219.96,178.63,0.11
2024-08-20,North America,Book,56,124.22,6956.48,168.73,0.097
2024-08-20,Europe,Laptop,8,29.24,233.93,231.35,0.114
2024-08-20,Europe,Smartwatch,36,110.55,3979.88,108.99,0.048
2024-08-20,Europe,Blender,16,88.99,1423.84,141.16,0.07
2024-08-20,APAC,Camera,39,39.53,1541.81,202.23,0.087
2024-08-20,APAC,Laptop,14,125.44,1756.13,104.1,0.093
2024-08-20,APAC,Book,21,83.34,1750.19,232.75,0.115
2024-08-20,LATAM,Headphones,23,118.45,2724.44,340.59,0.042
2024-08-20,LATAM,Laptop,15,111.57,1673.61,348.96,0.073
2024-08-20,LATAM,Book,51,50.76,2588.91,380.49,0.124
2024-08-21,North America,Laptop,8,55.53,444.25,377.44,0.084
2024-08-21,North America,Headphones,28,24.57,687.88,114.64,0.101
2024-08-21,North America,Book,31,69.43,2152.31,236.35,0.099
2024-08-21,North America,Camera,6,91.35,548.09,101.2,0.117
2024-08-21,Europe,Blender,47,87.29,4102.48,213.82,0.119
2024-08-21,Europe,Book,52,149.77,7787.86,183.52,0.093
2024-08-21,Europe,Smartwatch,38,25.44,966.82,151.7,0.059
2024-08-21,Europe,Headphones,41,143.89,5899.68,304.65,0.143
2024-08-21,APAC,Laptop,41,131.5,5391.68,209.5,0.145
2024-08-21,APAC,Shoes,22,127.24,2799.36,70.33,0.068
2024-08-21,LATAM,Headphones,41,61.13,2506.24,127.64,0.075
2024-08-21,LATAM,Book,5,80.99,404.96,363.86,0.106
2024-08-22,North America,Laptop,58,26.94,1562.7,127.65,0.064
2024-08-22,North America,Headphones,33,88.42,2918.01,314.99,0.059
2024-08-22,North America,Smartwatch,26,44.21,1149.47,259.31,0.121
2024-08-22,North America,Shoes,51,123.22,6284.37,332.4,0.053
2024-08-22,Europe,Headphones,27,38.32,1034.59,213.31,0.13
2024-08-22,Europe,Book,19,91.95,1747.03,320.39,0.044
2024-08-22,APAC,Headphones,20,23.12,462.41,284.43,0.077
2024-08-22,APAC,Smartwatch,11,22.93,252.19,98.48,0.085
2024-08-22,APAC,Camera,28,17.71,495.81,304.51,0.057
2024-08-22,LATAM,Laptop,36,18.18,654.61,396.59,0.148
2024-08-22,LATAM,Shoes,51,132.57,6761.28,96.71,0.093
2024-08-22,LATAM,Blender,34,69.19,2352.45,236.2,0.116
2024-08-22,LATAM,Book,27,90.14,2433.83,99.24,0.051
2024-08-23,North America,Camera,50,56.37,2818.41,200.94,0.121
2024-08-23,North America,Laptop,54,11.45,618.13,162.07,0.141
2024-08-23,North America,Blender,57,92.14,5251.98,125.54,0.087
2024-08-23,Europe,Smartwatch,26,61.04,1586.98,152.78,0.124
2024-08-23,Europe,Book,52,35.83,1863.12,314.08,0.141
2024-08-23,APAC,Book,41,117.66,4824.04,277.88,0.061
2024-08-23,APAC,Smartwatch,11,22.8,250.75,111.77,0.064
2024-08-23,LATAM,Camera,56,120.18,6730.03,198.61,0.143
2024-08-23,LATAM,Blender,53,120.44,6383.09,369.36,0.14
2024-08-23,LATAM,Smartwatch,23,108.64,2498.64,202.51,0.041
2024-08-24,North America,Book,16,32.39,518.19,167.14,0.031
2024-08-24,North America,Shoes,36,124.74,4490.69,264.67,0.132
2024-08-24,North America,Blender,50,95.28,4764.08,90.97,0.082
2024-08-24,North America,Laptop,33,39.19,1293.14,183.93,0.079
2024-08-24,Europe,Shoes,7,96.96,678.71,135.92,0.062
2024-08-24,Europe,Headphones,29,34.56,1002.34,353.2,0.05
2024-08-24,Europe,Smartwatch,51,38.04,1940.02,55.34,0.09
2024-08-24,Europe,Laptop,26,63.18,1642.62,391.06,0.078
2024-08-24,APAC,Headphones,53,140.38,7440.32,260.3,0.129
2024-08-24,APAC,Smartwatch,6,32.71,196.24,165.36,0.103
2024-08-24,APAC,Camera,44,131.75,5797.18,338.79,0.11
2024-08-24,APAC,Book,11,136.75,1504.3,310.78,0.082
2024-08-24,LATAM,Shoes,39,37.49,1461.94,55.75,0.085
2024-08-24,LATAM,Book,33,135.87,4483.76,297.99,0.069
2024-08-24,LATAM,Camera,28,135.1,3782.69,55.56,0.032
2024-08-25,North America,Headphones,21,93.2,1957.29,139.44,0.08
2024-08-25,North America,Shoes,7,132.3,926.09,69.34,0.039
2024-08-25,Europe,Headphones,33,122.72,4049.83,259.71,0.048
2024-08-25,Europe,Camera,27,116.22,3138.01,194.9,0.046
2024-08-25,APAC,Blender,43,12.08,519.31,176.3,0.143
2024-08-25,APAC,Laptop,9,29.78,267.98,315.05,0.043
2024-08-25,APAC,Smartwatch,31,141.54,4387.68,376.26,0.102
2024-08-25,APAC,Shoes,55,19.62,1078.87,304.0,0.109
2024-08-25,LATAM,Smartwatch,13,81.49,1059.32,246.8,0.062
2024-08-25,LATAM,Laptop,50,26.05,1302.5,259.48,0.15
2024-08-25,LATAM,Shoes,32,101.31,3242.04,383.13,0.101
2024-08-26,North America,Blender,55,47.98,2638.76,248.66,0.033
2024-08-26,North America,Headphones,12,111.71,1340.48,190.41,0.079
2024-08-26,Europe,Laptop,58,63.71,3695.03,223.43,0.125
2024-08-26,Europe,Camera,37,81.39,3011.25,172.63,0.125
2024-08-26,Europe,Blender,31,41.62,1290.17,347.07,0.059
2024-08-26,Europe,Shoes,37,99.59,3684.8,287.24,0.134
2024-08-26,APAC,Laptop,40,96.66,3866.23,324.52,0.093
2024-08-26,APAC,Shoes,17,108.37,1842.27,341.41,0.035
2024-08-26,APAC,Blender,26,73.02,1898.49,260.94,0.043
2024-08-26,APAC,Headphones,48,148.44,7125.14,82.46,0.114
2024-08-26,LATAM,Headphones,54,132.43,7151.39,392.23,0.116
2024-08-26,LATAM,Shoes,50,20.66,1032.89,287.63,0.128
2024-08-27,North America,Laptop,40,74.74,2989.63,307.23,0.128
2024-08-27,North America,Book,33,16.98,560.29,113.09,0.071
2024-08-27,Europe,Headphones,31,88.65,2748.0,239.71,0.123
2024-08-27,Europe,Shoes,57,75.36,4295.4,324.41,0.119
2024-08-27,APAC,Camera,53,73.2,3879.67,365.29,0.133
2024-08-27,APAC,Headphones,36,102.47,3689.05,109.28,0.074
2024-08-27,APAC,Book,5,43.99,219.93,295.9,0.087
2024-08-27,LATAM,Smartwatch,55,112.77,6202.3,392.61,0.12
2024-08-27,LATAM,Book,33,118.96,3925.56,179.54,0.146
2024-08-27,LATAM,Shoes,14,127.09,1779.22,308.87,0.062
2024-08-27,LATAM,Camera,50,75.56,3778.05,179.42,0.077
2024-08-28,North America,Headphones,20,148.61,2972.15,151.73,0.043
2024-08-28,North America,Book,14,110.58,1548.12,148.68,0.082
2024-08-28,Europe,Camera,55,134.06,7373.39,220.5,0.05
2024-08-28,Europe,Shoes,40,138.8,5551.9,174.97,0.041
2024-08-28,Europe,Smartwatch,33,49.14,1621.63,394.66,0.089
2024-08-28,Europe,Headphones,12,29.76,357.18,220.58,0.075
2024-08-28,APAC,Smartwatch,55,111.43,6128.83,324.18,0.068
2024-08-28,APAC,Shoes,29,119.62,3468.99,362.84,0.037
2024-08-28,APAC,Headphones,52,12.61,655.54,268.16,0.074
2024-08-28,LATAM,Smartwatch,12,133.11,1597.31,352.77,0.119
2024-08-28,LATAM,Headphones,46,61.59,2833.09,395.06,0.125
2024-08-29,North America,Headphones,23,103.83,2388.2,252.18,0.124
2024-08-29,North America,Blender,15,92.95,1394.19,54.02,0.08
2024-08-29,North America,Book,56,123.47,6914.58,65.01,0.137
2024-08-29,Europe,Laptop,30,79.6,2387.96,306.39,0.097
2024-08-29,Europe,Smartwatch,45,51.94,2337.24,183.82,0.033
2024-08-29,APAC,Book,58,18.79,1089.81,56.03,0.061
2024-08-29,APAC,Smartwatch,11,47.74,525.17,273.26,0.137
2024-08-29,APAC,Blender,57,104.9,5979.11,250.93,0.069
2024-08-29,LATAM,Laptop,33,53.14,1753.48,333.19,0.101
2024-08-29,LATAM,Camera,26,94.59,2459.38,109.1,0.056
2024-08-30,North America,Camera,20,120.92,2418.46,238.73,0.103
2024-08-30,North America,Shoes,22,102.69,2259.21,251.81,0.113
2024-08-30,North America,Smartwatch,52,92.65,4817.58,362.48,0.115
2024-08-30,Europe,Laptop,25,25.4,634.93,216.89,0.094
2024-08-30,Europe,Headphones,20,122.25,2444.92,136.7,0.042
2024-08-30,APAC,Camera,11,75.05,825.59,282.85,0.062
2024-08-30,APAC,Laptop,19,37.47,711.87,157.23,0.063
2024-08-30,APAC,Book,55,106.36,5849.98,311.05,0.103
2024-08-30,APAC,Shoes,37,60.9,2253.34,70.43,0.086
2024-08-30,LATAM,Smartwatch,54,123.84,6687.58,94.31,0.087
2024-08-30,LATAM,Camera,58,39.57,2295.0,368.3,0.113
2024-08-31,North America,Camera,8,146.94,1175.51,112.95,0.032
2024-08-31,North America,Book,21,63.25,1328.32,81.2,0.146
2024-08-31,North America,Headphones,55,119.3,6561.54,377.42,0.081
2024-08-31,North America,Smartwatch,54,67.01,3618.65,176.55,0.133
2024-08-31,Europe,Laptop,25,74.1,1852.53,307.09,0.05
2024-08-31,Europe,Headphones,8,135.31,1082.46,323.62,0.108
2024-08-31,Europe,Blender,55,147.48,8111.48,303.43,0.121
2024-08-31,Europe,Shoes,18,67.63,1217.3,108.52,0.149
2024-08-31,APAC,Shoes,20,62.06,1241.22,370.31,0.117
2024-08-31,APAC,Laptop,43,18.51,795.92,363.5,0.05
2024-08-31,LATAM,Book,24,142.92,3430.2,72.35,0.034
2024-08-31,LATAM,Camera,28,49.44,1384.28,175.35,0.137
2024-09-01,North America,Headphones,36,15.07,542.63,266.12,0.077
2024-09-01,North America,Laptop,34,139.86,4755.34,314.39,0.064
2024-09-01,North America,Smartwatch,55,139.6,7677.94,304.7,0.144
2024-09-01,North America,Blender,14,90.56,1267.87,77.74,0.09
2024-09-01,Europe,Camera,58,11.46,664.52,169.53,0.097
2024-09-01,Europe,Headphones,58,79.41,4605.69,107.97,0.134
2024-09-01,Europe,Blender,47,92.46,4345.85,234.88,0.05
2024-09-01,APAC,Headphones,59,136.64,8061.78,351.13,0.146
2024-09-01,APAC,Camera,8,111.5,892.04,388.98,0.037
2024-09-01,APAC,Laptop,39,137.45,5360.55,75.25,0.033
2024-09-01,LATAM,Headphones,56,76.7,4294.95,344.92,0.111
2024-09-01,LATAM,Laptop,44,108.57,4777.01,58.9,0.111
2024-09-01,LATAM,Smartwatch,59,35.76,2109.64,345.37,0.069
2024-09-02,North America,Blender,33,142.58,4705.0,197.15,0.078
2024-09-02,North America,Smartwatch,50,87.39,4369.34,85.56,0.085
2024-09-02,North America,Shoes,58,61.71,3579.42,226.48,0.075
2024-09-02,North America,Book,36,39.71,1429.72,358.9,0.117
2024-09-02,Europe,Headphones,36,136.13,4900.56,308.39,0.118
2024-09-02,Europe,Shoes,54,61.26,3307.95,289.44,0.063
2024-09-02,APAC,Smartwatch,38,131.62,5001.4,144.52,0.075
2024-09-02,APAC,Book,30,104.95,3148.51,143.59,0.139
2024-09-02,APAC,Camera,16,126.19,2018.97,109.57,0.099
2024-09-02,APAC,Shoes,21,92.09,1933.89,110.03,0.13
2024-09-02,LATAM,Blender,5,102.08,510.41,280.08,0.139
2024-09-02,LATAM,Camera,59,99.33,5860.51,223.1,0.091
2024-09-02,LATAM,Book,45,117.46,5285.55,175.15,0.093
2024-09-02,LATAM,Shoes,31,47.64,1476.97,283.26,0.115
2024-09-03,North America,Smartwatch,13,49.77,646.96,191.46,0.076
2024-09-03,North America,Camera,41,36.7,1504.83,215.96,0.1
2024-09-03,North America,Blender,29,82.09,2380.54,389.37,0.072
2024-09-03,North America,Shoes,58,18.55,1075.92,191.91,0.087
2024-09-03,Europe,Camera,11,96.13,1057.4,150.46,0.069
2024-09-03,Europe,Blender,5,18.92,94.6,397.91,0.137
2024-09-03,Europe,Laptop,47,85.3,4009.21,110.65,0.108
2024-09-03,Europe,Shoes,25,86.46,2161.39,204.31,0.105
2024-09-03,APAC,Laptop,9,76.42,687.75,384.28,0.058
2024-09-03,APAC,Camera,44,100.04,4401.87,255.83,0.103
2024-09-03,LATAM,Book,29,52.46,1521.43,229.13,0.105
2024-09-03,LATAM,Laptop,8,112.53,900.26,201.79,0.145
2024-09-03,LATAM,Shoes,8,27.16,217.26,67.91,0.073
2024-09-04,North America,Laptop,18,102.72,1849.02,278.24,0.116
2024-09-04,North America,Book,35,91.78,3212.18,347.03,0.031
2024-09-04,Europe,Camera,52,92.56,4813.37,220.7,0.122
2024-09-04,Europe,Smartwatch,37,109.5,4051.45,333.32,0.064
2024-09-04,Europe,Blender,28,128.96,3610.86,79.97,0.108
2024-09-04,Europe,Laptop,19,134.68,2558.91,174.35,0.075
2024-09-04,APAC,Laptop,14,44.73,626.17,328.67,0.114
2024-09-04,APAC,Smartwatch,51,97.29,4961.6,310.42,0.088
2024-09-04,APAC,Headphones,37,19.2,710.52,119.91,0.096
2024-09-04,LATAM,Smartwatch,39,60.01,2340.43,248.92,0.099
2024-09-04,LATAM,Laptop,31,77.65,2407.19,72.71,0.126
2024-09-04,LATAM,Headphones,30,143.0,4289.95,80.41,0.096
2024-09-04,LATAM,Camera,57,22.49,1282.08,72.75,0.05
2024-09-05,North America,Headphones,5,100.13,500.65,63.73,0.059
2024-09-05,North America,Book,49,81.66,4001.58,56.5,0.092
2024-09-05,Europe,Blender,30,107.89,3236.71,375.57,0.079
2024-09-05,Europe,Laptop,57,107.38,6120.4,214.26,0.059
2024-09-05,Europe,Shoes,49,18.86,924.11,330.95,0.069
2024-09-05,APAC,Smartwatch,13,140.04,1820.57,322.38,0.137
2024-09-05,APAC,Camera,44,12.08,531.4,91.36,0.115
2024-09-05,LATAM,Shoes,48,97.7,4689.67,159.6,0.054
2024-09-05,LATAM,Laptop,5,99.71,498.56,79.63,0.08
